country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,continent
United States,USA,1/01/2021,,,,,302329,,,,913,Moderna,North America
United States,USA,2/01/2021,4225756,4225756,,,325882,1.28,1.28,,985,Moderna,North America
United States,USA,3/01/2021,,,,,336949,,,,1018,Moderna,North America
United States,USA,4/01/2021,4563260,4563260,,,348017,1.38,1.38,,1051,Moderna,North America
United States,USA,5/01/2021,4836469,4836469,,273209,339372,1.46,1.46,,1025,Moderna,North America
United States,USA,6/01/2021,5306797,5306797,,470328,358887,1.6,1.6,,1084,Moderna,North America
United States,USA,7/01/2021,5919418,5919418,,612621,378253,1.79,1.79,,1143,Moderna,North America
United States,USA,8/01/2021,6688231,6688231,,768813,419933,2.02,2.02,,1269,Moderna,North America
United States,USA,9/01/2021,,,,,461263,,,,1394,Moderna,North America
United States,USA,10/01/2021,,,,,546636,,,,1651,Moderna,North America
United States,USA,11/01/2021,8987322,8987322,,,632009,2.72,2.72,,1909,Moderna,North America
United States,USA,12/01/2021,9327138,9327138,,339816,641524,2.82,2.82,,1938,Moderna,North America
United States,USA,13/01/2021,10278462,,,951324,710238,3.11,,,2146,Moderna,North America
United States,USA,14/01/2021,11148991,9690757,1342086,870529,747082,3.37,2.93,0.41,2257,Moderna,North America
United States,USA,15/01/2021,12279180,10595866,1610524,1130189,798707,3.71,3.2,0.49,2413,Moderna,North America
United States,USA,16/01/2021,,,,,811670,,,,2452,Moderna,North America
United States,USA,17/01/2021,,,,,824632,,,,2491,Moderna,North America
United States,USA,18/01/2021,,,,,837595,,,,2530,Moderna,North America
United States,USA,19/01/2021,15707588,13595803,2023124,,911493,4.75,4.11,0.61,2754,Moderna,North America
United States,USA,20/01/2021,16525281,14270441,2161419,817693,892403,4.99,4.31,0.65,2696,Moderna,North America
United States,USA,21/01/2021,17546374,15053257,2394961,1021093,913912,5.3,4.55,0.72,2761,Moderna,North America
United States,USA,22/01/2021,19107959,16243093,2756953,1561585,975540,5.77,4.91,0.83,2947,Moderna,North America
United States,USA,23/01/2021,20537990,17390345,3027865,1430031,1057387,6.2,5.25,0.91,3194,Moderna,North America
Wales,,13/12/2020,8181,8181,,,,0.26,0.26,,,Oxford/AstraZeneca,Europe
Wales,,14/12/2020,,,,,2198,,,,697,Oxford/AstraZeneca,Europe
Wales,,15/12/2020,,,,,2198,,,,697,Oxford/AstraZeneca,Europe
Wales,,16/12/2020,,,,,2198,,,,697,Oxford/AstraZeneca,Europe
Wales,,17/12/2020,,,,,2198,,,,697,Oxford/AstraZeneca,Europe
Wales,,18/12/2020,,,,,2198,,,,697,Oxford/AstraZeneca,Europe
Wales,,19/12/2020,,,,,2198,,,,697,Oxford/AstraZeneca,Europe
Wales,,20/12/2020,23567,23567,,,2198,0.75,0.75,,697,Oxford/AstraZeneca,Europe
Wales,,21/12/2020,,,,,2136,,,,677,Oxford/AstraZeneca,Europe
Wales,,22/12/2020,,,,,2074,,,,658,Oxford/AstraZeneca,Europe
Wales,,23/12/2020,,,,,2012,,,,638,Oxford/AstraZeneca,Europe
Wales,,24/12/2020,,,,,1950,,,,618,Oxford/AstraZeneca,Europe
Wales,,25/12/2020,,,,,1887,,,,599,Oxford/AstraZeneca,Europe
Wales,,26/12/2020,,,,,1825,,,,579,Oxford/AstraZeneca,Europe
Wales,,27/12/2020,35910,35910,,,1763,1.14,1.14,,559,Oxford/AstraZeneca,Europe
Wales,,28/12/2020,,,,,1796,,,,570,Oxford/AstraZeneca,Europe
Wales,,29/12/2020,,,,,1830,,,,580,Oxford/AstraZeneca,Europe
Wales,,30/12/2020,,,,,1863,,,,591,Oxford/AstraZeneca,Europe
Wales,,31/12/2020,,,,,1896,,,,601,Oxford/AstraZeneca,Europe
Wales,,1/01/2021,,,,,1929,,,,612,Oxford/AstraZeneca,Europe
Wales,,2/01/2021,,,,,1962,,,,622,Oxford/AstraZeneca,Europe
Wales,,3/01/2021,49876,49851,25,,1995,1.58,1.58,0,633,Oxford/AstraZeneca,Europe
Wales,,4/01/2021,,,,,2450,,,,777,Oxford/AstraZeneca,Europe
Wales,,5/01/2021,,,,,2904,,,,921,Oxford/AstraZeneca,Europe
Wales,,6/01/2021,,,,,3359,,,,1065,Oxford/AstraZeneca,Europe
Wales,,7/01/2021,,,,,3814,,,,1210,Oxford/AstraZeneca,Europe
Wales,,8/01/2021,,,,,4268,,,,1354,Oxford/AstraZeneca,Europe
Wales,,9/01/2021,,,,,4723,,,,1498,Oxford/AstraZeneca,Europe
Wales,,10/01/2021,86118,86039,79,,5177,2.73,2.73,0,1642,Oxford/AstraZeneca,Europe
Wales,,11/01/2021,91336,91239,97,5218,5183,2.9,2.89,0,1644,Oxford/AstraZeneca,Europe
Wales,,12/01/2021,101479,101371,108,10143,5893,3.22,3.22,0,1869,Oxford/AstraZeneca,Europe
Wales,,13/01/2021,113094,112973,121,11615,6812,3.59,3.58,0,2161,Oxford/AstraZeneca,Europe
Wales,,14/01/2021,126504,126375,129,13410,7988,4.01,4.01,0,2534,Oxford/AstraZeneca,Europe
Wales,,15/01/2021,,,,,8460,,,,2683,Oxford/AstraZeneca,Europe
Wales,,16/01/2021,,,,,8931,,,,2833,Oxford/AstraZeneca,Europe
Wales,,17/01/2021,151938,151737,201,,9403,4.82,4.81,0.01,2982,Oxford/AstraZeneca,Europe
Wales,,18/01/2021,162197,161932,265,10259,10123,5.14,5.14,0.01,3211,Oxford/AstraZeneca,Europe
Wales,,19/01/2021,176186,175816,370,13989,10672,5.59,5.58,0.01,3385,Oxford/AstraZeneca,Europe
Wales,,20/01/2021,190831,190435,396,14645,11105,6.05,6.04,0.01,3522,Oxford/AstraZeneca,Europe
Wales,,21/01/2021,212732,212317,415,21901,12318,6.75,6.73,0.01,3907,Oxford/AstraZeneca,Europe
Wales,,22/01/2021,241016,240547,469,28284,15148,7.64,7.63,0.01,4804,Oxford/AstraZeneca,Europe
